date,temperature_c,rainfall_mm
2014-08-11,24.873,4.451
2014-08-12,21.881,4.033
2014-08-13,24.414,0.972
2014-08-14,23.485,2.808
2014-08-15,22.479,0.0
2014-08-16,21.618,0.0
2014-08-17,21.132,0.0
2014-08-18,26.842,8.238
2014-08-19,24.541,0.022
2014-08-20,23.579,0.0
2014-08-21,22.478,0.0
2014-08-22,18.762,0.0
2014-08-23,18.163,0.0
2014-08-24,22.531,3.987
2014-08-25,19.793,3.535
2014-08-26,22.925,1.442
2014-08-27,23.269,0.0
2014-08-28,24.231,0.976
2014-08-29,27.443,0.779
2014-08-30,27.816,6.998
2014-08-31,31.012,4.942
2014-09-01,33.62,4.232
2014-09-02,30.882,4.869
2014-09-03,27.179,0.0
2014-09-04,26.62,1.071
2014-09-05,23.359,2.244
2014-09-06,18.986,0.0
2014-09-07,20.294,0.0
2014-09-08,21.567,9.417
2014-09-09,22.31,0.592
2014-09-10,23.736,4.246
2014-09-11,21.426,9.154
2014-09-12,21.547,1.383
2014-09-13,24.076,2.881
2014-09-14,18.005,0.0
2014-09-15,16.042,0.0
2014-09-16,17.298,2.795
2014-09-17,22.694,0.655
2014-09-18,21.032,0.0
2014-09-19,10.344,1.96
2014-09-20,10.774,1.365
2014-09-21,14.892,0.901
2014-09-22,17.499,4.973
2014-09-23,10.487,1.291
2014-09-24,13.823,1.863
2014-09-25,9.156,1.878
2014-09-26,16.403,0.0
2014-09-27,17.232,6.837
2014-09-28,18.964,0.0
2014-09-29,15.57,4.498
2014-09-30,16.276,6.23
2014-10-01,17.074,0.0
2014-10-02,17.745,9.169
2014-10-03,18.38,6.282
2014-10-04,15.301,4.746
2014-10-05,16.745,0.354
2014-10-06,15.52,0.0
2014-10-07,13.903,0.0
2014-10-08,16.812,0.0
2014-10-09,19.466,1.069
2014-10-10,16.526,2.081
2014-10-11,21.783,4.398
2014-10-12,24.538,3.935
2014-10-13,23.356,3.041
2014-10-14,21.699,2.916
2014-10-15,19.862,1.878
2014-10-16,22.828,3.263
2014-10-17,18.44,8.321
2014-10-18,15.893,4.802
2014-10-19,20.898,0.0
2014-10-20,19.183,0.704
2014-10-21,19.955,9.667
2014-10-22,19.496,3.84
2014-10-23,18.779,2.731
2014-10-24,16.725,4.398
2014-10-25,10.992,3.119
2014-10-26,12.719,1.384
2014-10-27,17.609,7.264
2014-10-28,17.679,8.21
2014-10-29,17.919,0.777
2014-10-30,14.465,0.0
2014-10-31,13.645,0.629
2014-11-01,15.258,1.619
2014-11-02,16.952,0.0
2014-11-03,14.217,3.937
2014-11-04,16.93,0.848
2014-11-05,18.876,0.446
2014-11-06,18.065,0.0
2014-11-07,17.39,2.277
2014-11-08,12.115,2.64
2014-11-09,14.581,1.038
2014-11-10,15.722,0.674
2014-11-11,16.058,3.047
2014-11-12,18.821,3.521
2014-11-13,18.666,2.196
2014-11-14,16.617,8.541
2014-11-15,17.901,4.614
2014-11-16,18.026,0.0
2014-11-17,17.573,1.939
2014-11-18,18.65,4.94
2014-11-19,20.835,4.185
2014-11-20,17.281,3.457
2014-11-21,14.948,1.556
2014-11-22,13.955,0.728
2014-11-23,10.858,0.845
2014-11-24,16.019,3.443
2014-11-25,17.602,1.095
2014-11-26,15.207,2.282
2014-11-27,14.823,3.181
2014-11-28,17.371,9.338
2014-11-29,17.639,5.527
2014-11-30,14.024,4.842
2014-12-01,9.118,4.127
2014-12-02,4.219,0.0
2014-12-03,9.225,0.0
2014-12-04,13.51,0.0
2014-12-05,8.554,0.0
2014-12-06,8.081,0.0
2014-12-07,10.119,0.0
2014-12-08,7.453,7.857
2014-12-09,6.824,0.0
2014-12-10,1.416,0.0
2014-12-11,3.45,0.0
2014-12-12,4.586,0.579
2014-12-13,5.452,6.427
2014-12-14,9.926,5.659
2014-12-15,10.947,6.781
2014-12-16,5.64,5.602
2014-12-17,4.032,6.182
2014-12-18,4.883,4.948
2014-12-19,6.876,8.945
2014-12-20,8.936,8.178
2014-12-21,7.55,3.469
2014-12-22,10.106,3.802
2014-12-23,9.218,4.334
2014-12-24,9.896,1.665
2014-12-25,9.878,0.0
2014-12-26,6.767,3.062
2014-12-27,6.483,5.427
2014-12-28,5.144,10.146
2014-12-29,6.204,7.09
2014-12-30,6.026,4.434
2014-12-31,10.715,7.896
2015-01-01,12.411,6.571
2015-01-02,13.035,6.087
2015-01-03,12.802,5.954
2015-01-04,14.421,2.133
2015-01-05,8.935,1.075
2015-01-06,8.741,1.193
2015-01-07,12.765,5.307
2015-01-08,9.552,4.544
2015-01-09,12.097,4.063
2015-01-10,13.911,7.141
2015-01-11,19.861,4.128
2015-01-12,15.073,7.004
2015-01-13,10.497,0.0
2015-01-14,12.784,0.0
2015-01-15,14.35,1.378
2015-01-16,13.701,5.492
2015-01-17,13.659,4.505
2015-01-18,14.253,3.938
2015-01-19,15.298,1.939
2015-01-20,12.332,8.932
2015-01-21,10.339,8.535
2015-01-22,7.34,6.687
2015-01-23,11.185,6.182
2015-01-24,12.982,7.15
2015-01-25,9.722,5.884
2015-01-26,6.735,2.291
2015-01-27,7.401,4.383
2015-01-28,7.525,12.605
2015-01-29,9.862,6.047
2015-01-30,6.274,5.504
2015-01-31,5.736,13.41
2015-02-01,6.608,0.0
2015-02-02,11.337,0.0
2015-02-03,9.033,0.094
2015-02-04,10.125,0.0
2015-02-05,14.618,0.346
2015-02-06,15.918,5.841
2015-02-07,13.292,6.095
2015-02-08,13.7,4.319
2015-02-09,13.677,5.254
2015-02-10,15.851,2.349
2015-02-11,14.374,5.046
2015-02-12,12.92,4.734
2015-02-13,14.949,10.341
2015-02-14,10.98,3.418
2015-02-15,12.318,5.986
2015-02-16,16.609,3.388
2015-02-17,15.431,6.963
2015-02-18,11.293,1.549
2015-02-19,13.984,3.174
2015-02-20,14.071,6.496
2015-02-21,13.422,1.463
2015-02-22,8.31,4.283
2015-02-23,12.115,2.816
2015-02-24,12.356,6.095
2015-02-25,6.605,3.155
2015-02-26,16.44,1.79
2015-02-27,12.403,0.0
2015-02-28,10.976,0.0
2015-03-01,10.572,0.0
2015-03-02,13.07,0.0
2015-03-03,9.527,3.091
2015-03-04,10.417,0.0
2015-03-05,8.924,0.0
2015-03-06,10.211,1.652
2015-03-07,9.627,3.39
2015-03-08,11.311,12.437
2015-03-09,12.092,6.64
2015-03-10,12.596,6.9
2015-03-11,11.484,3.962
2015-03-12,11.701,0.0
2015-03-13,17.465,0.0
2015-03-14,11.788,0.0
2015-03-15,16.72,0.0
2015-03-16,17.527,10.455
2015-03-17,14.827,7.359
2015-03-18,10.242,11.607
2015-03-19,9.835,8.456
2015-03-20,12.921,7.544
2015-03-21,13.883,2.696
2015-03-22,16.254,0.0
2015-03-23,16.157,2.12
2015-03-24,20.428,2.344
2015-03-25,21.672,0.0
2015-03-26,20.236,3.232
2015-03-27,15.957,6.707
2015-03-28,10.419,6.136
2015-03-29,14.09,7.847
2015-03-30,16.386,4.831
2015-03-31,19.006,7.124
2015-04-01,13.756,2.836
2015-04-02,15.948,3.158
2015-04-03,19.497,0.0
2015-04-04,20.804,0.0
2015-04-05,18.182,0.0
2015-04-06,19.709,0.755
2015-04-07,19.535,2.832
2015-04-08,18.439,8.422
2015-04-09,14.643,0.099
2015-04-10,14.498,3.263
2015-04-11,14.523,0.0
2015-04-12,16.38,1.622
2015-04-13,19.236,4.752
2015-04-14,7.654,4.066
2015-04-15,14.559,2.203
2015-04-16,17.1,5.246
2015-04-17,17.729,11.599
2015-04-18,17.494,5.609
2015-04-19,16.498,2.42
2015-04-20,19.779,0.759
2015-04-21,15.362,1.23
2015-04-22,14.838,0.761
2015-04-23,16.495,2.503
2015-04-24,17.831,1.829
2015-04-25,21.091,3.219
2015-04-26,25.286,2.46
2015-04-27,26.246,1.277
2015-04-28,25.684,3.391
2015-04-29,28.177,4.748
2015-04-30,25.861,5.203
2015-05-01,25.203,0.0
2015-05-02,23.808,2.532
2015-05-03,17.862,0.0
2015-05-04,17.655,0.0
2015-05-05,17.961,0.0
2015-05-06,18.354,0.0
2015-05-07,20.803,0.0
2015-05-08,23.538,0.973
2015-05-09,22.182,0.0
2015-05-10,22.133,0.0
2015-05-11,21.198,0.0
2015-05-12,23.154,3.625
2015-05-13,19.576,2.721
2015-05-14,21.962,9.587
2015-05-15,20.389,2.036
2015-05-16,22.056,1.869
2015-05-17,24.592,0.0
2015-05-18,22.555,0.0
2015-05-19,21.484,0.0
2015-05-20,21.127,0.145
2015-05-21,26.712,4.596
2015-05-22,26.775,3.098
2015-05-23,26.067,0.204
2015-05-24,28.48,0.0
2015-05-25,26.222,0.0
2015-05-26,28.571,0.0
2015-05-27,29.078,0.0
2015-05-28,29.895,0.0
2015-05-29,26.681,0.0
2015-05-30,26.364,0.0
2015-05-31,27.479,6.729
2015-06-01,29.214,0.0
2015-06-02,29.295,4.06
2015-06-03,25.421,0.0
2015-06-04,23.239,0.0
2015-06-05,21.061,0.107
2015-06-06,23.428,0.0
2015-06-07,20.612,4.746
2015-06-08,22.69,1.524
2015-06-09,25.032,0.0
2015-06-10,24.56,0.0
2015-06-11,23.979,0.0
2015-06-12,25.244,8.203
2015-06-13,32.544,2.734
2015-06-14,29.75,0.0
2015-06-15,27.101,1.2
2015-06-16,25.711,2.122
2015-06-17,29.787,0.416
2015-06-18,25.439,0.0
2015-06-19,26.661,0.385
2015-06-20,27.741,0.0
2015-06-21,29.622,1.15
2015-06-22,22.996,0.0
2015-06-23,26.184,0.0
2015-06-24,28.187,0.0
2015-06-25,26.21,0.0
2015-06-26,26.839,0.0
2015-06-27,26.38,0.322
2015-06-28,25.216,10.531
2015-06-29,27.46,3.106
2015-06-30,27.388,4.932
2015-07-01,26.515,0.0
2015-07-02,28.25,0.0
2015-07-03,27.774,0.0
2015-07-04,21.334,4.486
2015-07-05,21.393,0.398
2015-07-06,25.51,0.0
2015-07-07,25.604,0.0
2015-07-08,24.94,0.0
2015-07-09,21.118,0.905
2015-07-10,22.205,3.381
2015-07-11,22.666,5.011
2015-07-12,30.416,8.298
2015-07-13,29.391,7.913
2015-07-14,30.222,2.256
2015-07-15,31.303,11.477
2015-07-16,32.061,1.19
2015-07-17,29.839,0.0
2015-07-18,31.645,0.733
2015-07-19,32.176,0.0
2015-07-20,33.518,2.532
2015-07-21,30.829,5.289
2015-07-22,29.286,2.993
2015-07-23,32.509,0.0
2015-07-24,31.309,0.993
2015-07-25,30.628,0.0
2015-07-26,28.59,1.498
2015-07-27,28.429,0.0
2015-07-28,28.094,0.0
2015-07-29,26.145,0.0
2015-07-30,26.532,0.0
2015-07-31,24.895,0.0
2015-08-01,21.608,1.313
2015-08-02,24.873,0.718
2015-08-03,23.555,2.51
2015-08-04,28.092,9.128
2015-08-05,28.036,7.155
2015-08-06,27.989,15.66
2015-08-07,23.946,6.527
2015-08-08,25.797,9.534
2015-08-09,21.487,3.652
2015-08-10,24.312,5.481
2015-08-11,24.21,0.0
2015-08-12,26.277,2.227
2015-08-13,23.458,4.069
2015-08-14,25.841,3.947
2015-08-15,25.133,0.0
2015-08-16,24.694,0.0
2015-08-17,29.661,0.0
2015-08-18,29.784,0.0
2015-08-19,29.31,0.0
2015-08-20,25.242,0.038
2015-08-21,24.641,2.308
2015-08-22,22.368,3.358
2015-08-23,25.269,4.064
2015-08-24,24.471,1.687
2015-08-25,22.886,6.129
2015-08-26,24.114,0.0
2015-08-27,28.416,0.0
2015-08-28,25.501,1.96
2015-08-29,21.36,4.792
2015-08-30,20.976,0.0
2015-08-31,20.025,5.585
2015-09-01,20.495,5.754
2015-09-02,21.795,0.0
2015-09-03,22.966,0.0
2015-09-04,27.962,0.457
2015-09-05,32.428,0.0
2015-09-06,31.813,5.27
2015-09-07,32.477,0.0
2015-09-08,27.88,1.345
2015-09-09,26.118,0.0
2015-09-10,26.162,10.375
2015-09-11,27.985,4.465
2015-09-12,26.142,7.113
2015-09-13,25.536,4.525
2015-09-14,26.969,0.828
2015-09-15,25.507,4.197
2015-09-16,23.353,6.96
2015-09-17,23.02,5.429
2015-09-18,23.775,0.0
2015-09-19,21.509,0.0
2015-09-20,23.671,1.666
2015-09-21,25.612,4.949
2015-09-22,18.724,1.816
2015-09-23,17.178,0.0
2015-09-24,16.682,0.432
2015-09-25,19.437,6.949
2015-09-26,15.47,6.105
2015-09-27,16.944,2.024
2015-09-28,18.242,6.618
2015-09-29,16.991,0.692
2015-09-30,20.278,1.34
2015-10-01,21.187,1.369
2015-10-02,26.21,0.0
2015-10-03,21.32,0.637
2015-10-04,20.852,1.973
2015-10-05,19.24,3.391
2015-10-06,17.673,0.0
2015-10-07,17.305,0.436
2015-10-08,18.849,0.694
2015-10-09,26.504,10.205
2015-10-10,23.438,6.672
2015-10-11,26.458,2.861
2015-10-12,26.375,5.643
2015-10-13,24.259,3.479
2015-10-14,24.17,2.131
2015-10-15,20.189,2.596
2015-10-16,21.533,1.195
2015-10-17,19.468,0.0
2015-10-18,17.215,1.678
2015-10-19,17.473,3.821
2015-10-20,14.424,0.808
2015-10-21,14.958,3.044
2015-10-22,15.997,2.678
2015-10-23,15.127,0.0
2015-10-24,19.342,4.534
2015-10-25,21.89,3.949
2015-10-26,21.949,1.747
2015-10-27,25.137,4.403
2015-10-28,20.082,5.206
2015-10-29,19.059,2.188
2015-10-30,16.845,0.0
2015-10-31,17.983,1.95
2015-11-01,16.745,6.143
2015-11-02,19.708,4.444
2015-11-03,17.362,6.037
2015-11-04,17.564,13.353
2015-11-05,11.802,7.054
2015-11-06,10.653,0.0
2015-11-07,11.736,5.328
2015-11-08,10.971,6.014
2015-11-09,11.853,2.786
2015-11-10,11.316,4.947
2015-11-11,14.805,0.752
2015-11-12,14.268,3.822
2015-11-13,16.496,9.834
2015-11-14,19.08,6.679
2015-11-15,19.876,12.615
2015-11-16,17.712,11.747
2015-11-17,16.276,7.591
2015-11-18,17.454,8.096
2015-11-19,16.149,0.675
2015-11-20,13.81,0.0
2015-11-21,10.612,0.0
2015-11-22,11.587,0.0
2015-11-23,12.907,0.0
2015-11-24,14.508,0.0
2015-11-25,11.911,11.454
2015-11-26,12.638,6.864
2015-11-27,15.372,6.825
2015-11-28,9.658,5.195
2015-11-29,9.553,3.134
2015-11-30,7.171,4.929
2015-12-01,8.78,0.288
2015-12-02,8.377,1.189
2015-12-03,14.622,3.402
2015-12-04,12.219,0.422
2015-12-05,8.208,5.328
2015-12-06,13.38,5.348
2015-12-07,12.155,0.091
2015-12-08,13.163,5.342
2015-12-09,12.213,0.046
2015-12-10,12.346,2.352
2015-12-11,15.542,5.794
2015-12-12,13.037,3.381
2015-12-13,12.303,0.0
2015-12-14,12.672,2.999
2015-12-15,17.021,2.985
2015-12-16,14.878,2.605
2015-12-17,13.896,5.712
2015-12-18,13.097,3.95
2015-12-19,10.475,4.923
2015-12-20,9.299,6.505
2015-12-21,11.402,8.535
2015-12-22,7.216,6.577
2015-12-23,10.389,6.887
2015-12-24,12.279,5.975
2015-12-25,10.574,5.561
2015-12-26,8.806,3.192
2015-12-27,9.667,1.104
2015-12-28,14.563,0.0
2015-12-29,14.762,0.005
2015-12-30,12.99,0.0
2015-12-31,11.591,4.294
2016-01-01,12.977,1.946
2016-01-02,9.964,5.29
2016-01-03,7.417,4.527
2016-01-04,4.179,2.894
2016-01-05,5.112,2.452
2016-01-06,8.486,6.294
2016-01-07,9.851,10.019
2016-01-08,18.5,4.098
2016-01-09,18.525,5.563
2016-01-10,18.662,4.568
2016-01-11,13.432,1.518
2016-01-12,7.912,0.0
2016-01-13,8.222,0.177
2016-01-14,6.702,2.109
2016-01-15,12.126,4.141
2016-01-16,11.252,2.424
2016-01-17,4.386,7.017
2016-01-18,2.652,4.867
2016-01-19,5.67,7.145
2016-01-20,8.199,1.191
2016-01-21,8.989,0.202
2016-01-22,9.389,2.57
2016-01-23,9.087,3.187
2016-01-24,9.245,0.0
2016-01-25,10.159,0.344
2016-01-26,10.589,4.102
2016-01-27,8.958,7.416
2016-01-28,11.823,9.422
2016-01-29,12.735,5.891
2016-01-30,10.889,1.462
2016-01-31,11.436,2.71
2016-02-01,9.507,2.855
2016-02-02,9.264,1.829
2016-02-03,13.949,0.56
2016-02-04,12.228,0.0
2016-02-05,10.789,3.721
2016-02-06,9.349,3.02
2016-02-07,10.464,6.254
2016-02-08,7.419,3.032
2016-02-09,12.461,4.058
2016-02-10,13.221,0.473
2016-02-11,13.567,1.878
2016-02-12,11.696,0.0
2016-02-13,7.927,1.619
2016-02-14,11.762,4.459
2016-02-15,10.654,0.0
2016-02-16,8.524,0.0
2016-02-17,13.2,5.216
2016-02-18,16.017,5.43
2016-02-19,15.509,0.0
2016-02-20,14.985,0.0
2016-02-21,12.838,1.635
2016-02-22,15.039,1.516
2016-02-23,6.397,1.075
2016-02-24,7.368,0.0
2016-02-25,12.42,0.0
2016-02-26,9.246,9.037
2016-02-27,10.075,10.114
2016-02-28,4.501,9.535
2016-02-29,5.067,8.179
2016-03-01,0.309,3.562
2016-03-02,3.813,9.857
2016-03-03,7.364,5.296
2016-03-04,9.622,6.213
2016-03-05,12.352,7.327
2016-03-06,15.896,7.229
2016-03-07,16.015,0.39
2016-03-08,17.83,0.0
2016-03-09,15.737,1.61
2016-03-10,19.0,0.0
2016-03-11,16.443,5.114
2016-03-12,16.922,4.965
2016-03-13,20.761,0.174
2016-03-14,17.469,0.0
2016-03-15,17.631,3.329
2016-03-16,15.394,3.44
2016-03-17,16.01,2.829
2016-03-18,15.663,3.27
2016-03-19,13.936,0.0
2016-03-20,13.268,0.0
2016-03-21,13.365,1.009
2016-03-22,16.41,0.0
2016-03-23,17.987,0.994
2016-03-24,16.748,0.0
2016-03-25,16.585,0.0
2016-03-26,19.612,0.0
2016-03-27,15.473,0.0
2016-03-28,15.101,1.757
2016-03-29,18.097,0.0
2016-03-30,21.112,3.193
2016-03-31,25.705,5.041
2016-04-01,22.434,3.697
2016-04-02,19.504,0.0
2016-04-03,15.922,0.0
2016-04-04,15.201,1.716
2016-04-05,17.021,9.407
2016-04-06,15.969,7.026
2016-04-07,18.05,0.994
2016-04-08,18.501,3.746
2016-04-09,20.226,5.545
2016-04-10,19.115,0.0
2016-04-11,25.213,1.19
2016-04-12,25.185,0.0
2016-04-13,21.906,0.0
2016-04-14,17.221,0.0
2016-04-15,16.097,1.818
2016-04-16,15.544,2.305
2016-04-17,10.583,2.484
2016-04-18,11.16,11.623
2016-04-19,12.036,4.942
2016-04-20,11.871,1.257
2016-04-21,11.072,0.0
2016-04-22,11.818,0.0
2016-04-23,10.714,0.0
2016-04-24,15.52,0.379
2016-04-25,19.97,6.738
2016-04-26,30.346,0.801
2016-04-27,34.936,1.651
2016-04-28,27.171,5.817
2016-04-29,23.969,1.321
2016-04-30,24.239,4.896
2016-05-01,23.742,0.0
2016-05-02,21.787,0.0
2016-05-03,23.677,0.0
2016-05-04,21.817,1.438
2016-05-05,29.004,0.0
2016-05-06,26.334,1.615
2016-05-07,29.98,1.331
2016-05-08,26.622,3.198
2016-05-09,25.37,0.0
2016-05-10,19.127,0.0
2016-05-11,24.599,3.404
2016-05-12,24.354,0.0
2016-05-13,25.635,0.0
2016-05-14,24.149,0.0
2016-05-15,21.051,0.0
2016-05-16,21.699,2.033
2016-05-17,24.099,0.0
2016-05-18,25.802,0.0
2016-05-19,24.609,1.606
2016-05-20,25.937,1.431
2016-05-21,28.166,4.539
2016-05-22,27.648,5.888
2016-05-23,28.994,0.0
2016-05-24,25.707,3.032
2016-05-25,26.55,0.0
2016-05-26,26.845,0.0
2016-05-27,23.957,0.221
2016-05-28,34.521,2.301
2016-05-29,32.766,0.0
2016-05-30,29.617,0.0
2016-05-31,29.339,0.0
2016-06-01,28.005,0.0
2016-06-02,25.511,0.0
2016-06-03,25.669,0.0
2016-06-04,29.056,0.0
2016-06-05,29.155,0.462
2016-06-06,26.139,1.593
2016-06-07,22.645,0.446
2016-06-08,21.267,0.0
2016-06-09,25.15,0.0
2016-06-10,26.887,0.0
2016-06-11,31.814,0.0
2016-06-12,30.039,0.0
2016-06-13,23.915,0.0
2016-06-14,25.318,0.0
2016-06-15,28.597,0.0
2016-06-16,27.606,5.581
2016-06-17,32.608,5.797
2016-06-18,32.594,1.979
2016-06-19,28.279,0.274
2016-06-20,29.915,0.0
2016-06-21,23.053,0.244
2016-06-22,22.306,0.961
2016-06-23,23.115,0.515
2016-06-24,23.763,0.0
2016-06-25,24.967,0.0
2016-06-26,24.702,4.716
2016-06-27,26.527,4.694
2016-06-28,22.85,4.017
2016-06-29,23.487,0.756
2016-06-30,19.042,0.0
2016-07-01,21.394,1.302
2016-07-02,22.396,0.533
2016-07-03,33.111,0.0
2016-07-04,32.731,0.0
2016-07-05,28.399,4.909
2016-07-06,32.445,0.0
2016-07-07,38.538,0.817
2016-07-08,36.104,0.0
2016-07-09,34.19,1.094
2016-07-10,35.752,0.0
2016-07-11,36.287,0.0
2016-07-12,34.288,0.0
2016-07-13,33.064,1.047
2016-07-14,31.784,2.268
2016-07-15,31.225,0.0
2016-07-16,30.981,0.0
2016-07-17,28.656,0.601
2016-07-18,29.477,0.0
2016-07-19,22.786,0.0
2016-07-20,21.822,0.0
2016-07-21,23.455,0.602
2016-07-22,22.303,0.0
2016-07-23,25.669,0.0
2016-07-24,27.199,0.279
2016-07-25,34.713,4.084
2016-07-26,33.81,5.469
2016-07-27,36.868,2.178
2016-07-28,37.174,0.0
2016-07-29,35.661,0.0
2016-07-30,35.612,0.0
2016-07-31,25.266,0.0
2016-08-01,26.549,0.0
2016-08-02,24.643,0.0
2016-08-03,27.669,3.013
2016-08-04,26.178,3.105
2016-08-05,27.13,0.0
2016-08-06,30.648,0.0
2016-08-07,32.97,0.0
2016-08-08,29.273,1.435
2016-08-09,22.129,2.668
2016-08-10,22.187,0.0
2016-08-11,19.31,0.0
2016-08-12,22.676,2.317
2016-08-13,23.355,1.409
2016-08-14,25.178,1.933
2016-08-15,22.702,4.038
2016-08-16,17.166,4.876
2016-08-17,16.638,1.428
2016-08-18,17.726,2.22
2016-08-19,18.503,3.777
2016-08-20,19.141,0.626
2016-08-21,17.84,3.222
2016-08-22,24.122,0.453
2016-08-23,25.441,4.766
2016-08-24,24.678,1.917
2016-08-25,26.479,0.0
2016-08-26,24.385,0.262
2016-08-27,22.124,1.708
2016-08-28,22.81,1.1
2016-08-29,22.752,0.0
2016-08-30,16.405,0.0
2016-08-31,22.015,2.012
2016-09-01,21.391,4.898
2016-09-02,23.714,4.546
2016-09-03,27.161,1.966
2016-09-04,27.302,2.554
2016-09-05,26.836,0.355
2016-09-06,28.908,0.988
2016-09-07,25.596,0.134
2016-09-08,21.996,7.833
2016-09-09,21.666,4.027
2016-09-10,18.516,0.0
2016-09-11,14.392,1.648
2016-09-12,18.168,4.744
2016-09-13,17.43,5.719
2016-09-14,21.183,3.967
2016-09-15,21.259,5.303
2016-09-16,24.62,4.118
2016-09-17,21.921,0.0
2016-09-18,22.371,3.179
2016-09-19,19.563,1.689
2016-09-20,12.93,0.0
2016-09-21,16.187,0.103
2016-09-22,17.727,0.0
2016-09-23,18.602,0.0
2016-09-24,19.477,2.047
2016-09-25,21.495,3.408
2016-09-26,20.372,3.263
2016-09-27,23.321,8.977
2016-09-28,20.854,3.499
2016-09-29,18.551,3.963
2016-09-30,19.307,6.921
2016-10-01,17.867,6.64
2016-10-02,17.775,1.49
2016-10-03,16.561,2.829
2016-10-04,16.906,5.436
2016-10-05,15.91,2.693
2016-10-06,19.492,3.763
2016-10-07,16.545,6.06
2016-10-08,16.093,2.697
2016-10-09,15.477,2.243
2016-10-10,20.14,0.0
2016-10-11,18.148,0.235
2016-10-12,16.303,1.341
2016-10-13,15.251,2.967
2016-10-14,18.28,1.372
2016-10-15,15.656,1.807
2016-10-16,19.228,1.075
2016-10-17,18.246,0.456
2016-10-18,17.387,4.982
2016-10-19,12.028,9.171
2016-10-20,14.146,9.036
2016-10-21,13.857,7.098
2016-10-22,10.018,10.204
2016-10-23,10.464,4.171
2016-10-24,12.698,6.337
2016-10-25,10.735,2.07
2016-10-26,11.729,1.119
2016-10-27,11.618,0.0
2016-10-28,9.479,0.349
2016-10-29,14.909,0.0
2016-10-30,14.219,2.854
2016-10-31,13.774,2.478
2016-11-01,11.101,3.156
2016-11-02,9.789,5.256
2016-11-03,9.465,2.084
2016-11-04,12.728,8.914
2016-11-05,12.828,8.406
2016-11-06,13.823,9.823
2016-11-07,9.655,8.194
2016-11-08,11.515,8.07
2016-11-09,10.307,3.833
2016-11-10,12.628,0.0
2016-11-11,9.928,2.268
2016-11-12,8.947,0.0
2016-11-13,11.41,0.0
2016-11-14,11.089,0.426
2016-11-15,12.462,3.706
2016-11-16,12.51,4.447
2016-11-17,14.409,2.009
2016-11-18,12.348,2.907
2016-11-19,13.126,3.588
2016-11-20,12.891,4.662
2016-11-21,11.219,0.715
2016-11-22,10.072,2.312
2016-11-23,9.997,0.617
2016-11-24,7.275,4.231
2016-11-25,14.86,5.304
2016-11-26,10.763,2.28
2016-11-27,12.474,0.495
2016-11-28,13.872,0.0
2016-11-29,12.897,0.0
2016-11-30,10.06,2.914
2016-12-01,8.197,1.569
2016-12-02,9.696,2.783
2016-12-03,10.296,11.34
2016-12-04,7.997,6.892
2016-12-05,8.634,6.734
2016-12-06,10.299,4.914
2016-12-07,13.48,0.984
2016-12-08,15.272,3.138
2016-12-09,16.388,2.892
2016-12-10,13.788,0.5
2016-12-11,12.807,13.993
2016-12-12,12.384,8.304
2016-12-13,10.938,8.551
2016-12-14,10.018,7.874
2016-12-15,8.145,3.078
2016-12-16,10.099,6.733
2016-12-17,10.679,11.101
2016-12-18,11.255,8.829
2016-12-19,5.051,10.244
2016-12-20,6.494,3.241
2016-12-21,7.365,6.645
2016-12-22,7.624,4.131
2016-12-23,6.069,2.278
2016-12-24,5.11,2.47
2016-12-25,5.592,3.285
2016-12-26,6.223,4.74
2016-12-27,9.894,6.214
2016-12-28,10.495,14.842
2016-12-29,12.394,10.692
2016-12-30,10.421,5.391
2016-12-31,10.948,4.475
2017-01-01,11.669,1.274
2017-01-02,10.171,1.207
2017-01-03,12.085,0.218
2017-01-04,9.72,2.216
2017-01-05,11.064,2.737
2017-01-06,17.745,5.514
2017-01-07,13.44,2.783
2017-01-08,14.917,4.338
2017-01-09,17.454,6.246
2017-01-10,8.061,5.551
2017-01-11,10.025,2.081
2017-01-12,10.768,6.39
2017-01-13,17.422,2.736
2017-01-14,14.639,0.0
2017-01-15,10.268,0.0
2017-01-16,9.133,0.0
2017-01-17,10.935,0.96
2017-01-18,9.716,6.253
2017-01-19,8.43,7.705
2017-01-20,14.05,1.646
2017-01-21,10.888,4.319
2017-01-22,10.506,7.205
2017-01-23,5.369,10.909
2017-01-24,9.647,13.794
2017-01-25,6.727,4.326
2017-01-26,6.248,8.51
2017-01-27,6.243,4.699
2017-01-28,8.115,3.073
2017-01-29,7.992,1.833
2017-01-30,10.808,0.046
2017-01-31,7.324,6.176
2017-02-01,9.105,5.839
2017-02-02,9.274,4.043
2017-02-03,10.86,4.205
2017-02-04,16.03,1.376
2017-02-05,5.513,2.65
2017-02-06,3.148,3.794
2017-02-07,0.25,4.255
2017-02-08,2.926,4.291
2017-02-09,6.325,2.917
2017-02-10,11.707,2.542
2017-02-11,11.865,4.992
2017-02-12,9.795,7.788
2017-02-13,3.586,7.626
2017-02-14,0.624,11.397
2017-02-15,3.172,2.971
2017-02-16,2.707,3.012
2017-02-17,7.661,1.513
2017-02-18,8.212,0.0
2017-02-19,12.717,0.0
2017-02-20,9.517,0.553
2017-02-21,6.48,2.996
2017-02-22,7.425,3.772
2017-02-23,8.765,2.974
2017-02-24,8.004,0.0
2017-02-25,7.812,0.0
2017-02-26,7.293,1.912
2017-02-27,7.001,2.545
